1.121257109501907490e+00,1.478091313148895747e+00
2.716483612038466666e-01,1.506290838280886168e+00
3.428787856196757744e-01,1.761715760741096926e+00
1.317908746253811270e+00,1.394902960856263752e+00
1.711664647410892970e+00,1.743552620817250487e+00
1.298788735075606660e+00,7.291736713809088277e-02
1.509229110399426643e+00,5.627267905310829876e-01
5.513595752540562112e-01,7.434146166617809914e-01
7.589697931804026965e-01,1.603894236078952096e+00
1.390374587626993508e+00,6.776756475870209240e-01
1.007932648601669534e+00,1.029017579252880399e+00
2.142602636879321898e-01,1.529305468421537695e+00
1.182727210533292661e+00,0.000000000000000000e+00
7.872879725267769579e-01,1.851398232240074604e-01
1.929915470459105720e+00,8.900941868076225338e-01
1.642513807487696598e+00,7.344226643556963641e-01
1.493320213184398559e+00,1.595556725897297135e+00
8.211383864515515718e-01,4.988015427197898255e-01
1.902107733268563861e+00,1.105104890926459582e+00
1.351125809755969076e+00,4.396743071668643421e-01
1.444397097216581605e+00,1.334117543467446154e+00
1.427734333211044593e+00,1.999999999999999778e+00
8.844112059011917104e-01,1.934853112281420762e+00
8.633348759499491487e-02,7.918923943899589535e-01
9.964691288195197671e-01,9.965013837112287609e-01
1.277828338814373188e+00,1.888881592711012081e+00
1.101989240106033163e+00,1.278484311108915472e+00
6.624240372625073148e-01,6.470315086537085092e-01
4.089755487206566675e-01,1.623997420201098441e-01
1.513687487209494920e-01,1.666372730876301889e+00
7.131258822498047767e-01,1.263132898084656119e+00
1.627715302581396628e+00,1.568302388663243896e+00
5.814184503707831714e-02,1.705362721314203966e+00
1.050947494414002925e+00,2.397221341379195680e-01
1.670414834783715108e+00,1.180396524136796188e+00
2.000000000000000000e+00,1.928704882150092947e+00
3.459653032842681386e-02,1.843332469933489204e+00
4.690898438776218704e-01,8.320042707321810838e-01
1.590846357245565112e+00,5.282919073296510337e-01
1.365985531690213195e+00,1.650670372491825910e+00
5.134371984436028047e-01,6.963024824201657914e-01
9.105973682235315447e-01,1.135172891229608405e+00
1.743766996674963821e+00,9.213909915431528486e-02
8.508976624783090026e-01,2.336792390010492548e-01
9.404631779391923185e-01,6.108085133730987160e-01
3.654303873838302130e-01,9.171641736815547841e-01
3.868143845820174453e-01,1.407075914225451863e+00
1.536106029185936972e+00,9.528539252812636695e-01
1.823308485352424846e+00,2.989688683795620472e-01
8.564257191554753845e-01,4.031080788605798659e-01
1.072324306645074055e+00,6.206217673435038273e-01
1.701629125061189240e+00,1.313783185515955854e+00
1.851099377567863247e+00,3.349202011634741516e-01
1.791843761376096023e+00,3.437874638673703298e-02
1.482226593404588177e+00,2.786017997616177522e-01
1.166542855762050745e+00,9.742147239742149356e-01
1.147833263389728575e+00,1.992420481379261199e-01
5.847154846849883514e-01,1.243554193976398992e+00
7.373970971335512825e-01,5.897297157264059370e-02
6.154266190376126433e-01,1.854720054776205718e+00
1.879820660592521842e+00,4.531770804144250597e-01
0.000000000000000000e+00,3.747536190151201652e-01
2.831271777765554387e-01,1.221036949752219991e+00
4.901003194243177541e-01,1.809940780148711070e+00
1.233921373469751614e+00,1.056124544155055078e+00
1.223492212360627551e+00,1.363125337141356974e+00
2.307729544576527236e-01,1.794717240157507554e+00
6.881862638236954099e-01,8.125217592880710216e-01
9.571081004245400869e-01,3.483249024157443752e-01
1.570060669708711387e+00,1.958411077704931724e+00
4.386982455652269075e-01,5.859166739732913909e-01
1.964447078802600721e+00,8.539142334801769207e-01
2.999047905661500479e-01,1.688222667833541024e+00
1.168110739774382983e-01,4.828453719138365297e-01
1.265050841416942295e-01,9.409283545177861141e-01
5.289931853432302544e-01,1.073250363446214273e+00
1.951207599705617302e+00,1.127178281572705498e-01
1.772300410376669966e+00,1.450590757821150323e+00
1.831618969570112387e-01,1.438601170506889071e+00
6.455776629780536346e-01,1.171948232070418427e+00
