-1.741728547537801930e+00,1.692064561645934884e+00
-1.379424373875182797e+00,2.419301190248024369e-03
-1.044186401591726376e+00,-7.603220189011083985e-01
-7.329451270978641908e-01,6.694042300874483153e-01
1.316340739072237032e+00,8.801577528783646187e-01
7.338759453717695891e-01,1.999999999999999556e+00
-1.259069922136717423e-01,1.473359246907453457e+00
-3.761342003993333183e-01,1.148167014286686882e+00
4.916610203489364395e-01,-1.237306402430264241e+00
1.002865197556623844e+00,-1.294728156806328467e-01
-4.263821332792445684e-01,1.772077355431719070e+00
-1.682024761851273364e+00,-1.661593094749553634e+00
6.710341240765469450e-01,3.287506692234405392e-01
-1.013202326225477901e+00,1.320717030757408317e+00
-2.000000000000000000e+00,4.627161863205366821e-01
-2.749370196678424527e-02,-3.051935307193047731e-01
1.018023632430038461e-01,-2.000000000000000000e+00
-1.226448258394094548e+00,1.878247240777706217e-01
1.774686603296419030e+00,-1.715148431717751221e+00
-1.185647827914842800e+00,-1.150847381290725613e+00
3.216572218096618307e-01,-1.531129678842789499e+00
-8.506726892785765326e-01,1.869770886644192665e+00
1.237872886271151884e-02,1.090191760120762243e+00
-1.856575874815766358e+00,9.911160790130577602e-01
2.254653601481528824e-01,7.145746622458881703e-02
1.102222508793933908e+00,1.521631476339693645e+00
1.284452638552019632e+00,1.219653688696378691e+00
9.299261660283368869e-01,-9.733232654487149471e-01
2.000000000000000000e+00,5.554171478386797922e-01
-6.865357135067453598e-01,-5.496986023375400876e-01
-1.570965384965187672e+00,2.286466335317407506e-01
-1.515931753402699478e+00,-1.410284059967220616e+00
1.406930463355999805e+00,-1.869313000124136037e+00
1.666615980486480630e+00,-1.318514799211763400e+00
-5.409769989675377033e-01,-8.109490264118890401e-01
5.229955935685342006e-01,-1.039924569419729217e+00
-2.452710553862911258e-01,-2.250109165886053919e-01
8.467910998735965755e-01,-4.533191692940596873e-01
1.898797378106769962e+00,7.427069997028818982e-01
1.510521507720659073e+00,-6.988829511297580677e-01
