2.296999999999999602e+02,0.000000000000000000e+00,1.182000000000000028e+02,1.951999999999999886e+02,6.099999999999999645e+00,1.028099999999999909e+03,7.576000000000000227e+02,1.000000000000000000e+02
1.820000000000000000e+02,4.520000000000000284e+01,1.220000000000000000e+02,1.701999999999999886e+02,8.199999999999999289e+00,1.059400000000000091e+03,7.807000000000000455e+02,1.000000000000000000e+02
2.660000000000000000e+02,1.139999999999999858e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,2.700000000000000000e+02
2.978000000000000114e+02,1.371999999999999886e+02,1.069000000000000057e+02,2.013000000000000114e+02,5.999999999999999112e+00,8.783999999999999773e+02,6.552999999999999545e+02,2.800000000000000000e+01
1.480999999999999943e+02,0.000000000000000000e+00,1.820999999999999943e+02,1.814000000000000057e+02,1.500000000000000000e+01,8.388999999999999773e+02,8.843000000000000682e+02,2.800000000000000000e+01
3.899000000000000341e+02,1.889999999999999716e+02,0.000000000000000000e+00,1.459000000000000057e+02,2.200000000000000000e+01,9.447000000000000455e+02,7.557999999999999545e+02,5.600000000000000000e+01
3.886000000000000796e+02,9.709999999999998010e+01,0.000000000000000000e+00,1.579000000000000057e+02,1.209999999999999964e+01,8.521000000000000227e+02,9.257000000000001592e+02,9.100000000000000000e+01
2.490999999999999943e+02,0.000000000000000000e+00,9.879999999999999716e+01,1.580999999999999943e+02,1.280000000000000071e+01,9.877999999999999545e+02,8.890000000000000000e+02,1.000000000000000000e+02
1.689000000000000057e+02,4.220000000000000284e+01,1.242999999999999972e+02,1.583000000000000114e+02,1.080000000000000071e+01,1.080799999999999955e+03,7.962000000000000455e+02,1.000000000000000000e+02
2.863000000000000114e+02,2.009000000000000057e+02,0.000000000000000000e+00,1.446999999999999886e+02,1.119999999999999929e+01,1.004600000000000023e+03,8.037000000000001592e+02,9.100000000000000000e+01
3.188000000000000114e+02,2.125000000000000284e+02,0.000000000000000000e+00,1.556999999999999886e+02,1.430000000000000071e+01,8.521000000000000227e+02,8.803999999999998636e+02,9.100000000000000000e+01
3.100000000000000000e+02,1.430000000000000000e+02,1.110000000000000142e+02,1.680000000000000000e+02,2.200000000000000000e+01,9.140000000000000000e+02,6.510000000000000000e+02,2.800000000000000000e+01
4.240000000000000000e+02,2.200000000000000000e+01,1.320000000000000000e+02,1.680000000000000000e+02,8.900000000000000355e+00,8.220000000000000000e+02,7.500000000000000000e+02,5.600000000000000000e+01
4.389999999999999432e+02,1.770000000000000000e+02,0.000000000000000000e+00,1.860000000000000000e+02,1.109999999999999964e+01,8.848999999999998636e+02,7.078999999999999773e+02,7.000000000000000000e+00
3.098999999999999773e+02,1.428000000000000114e+02,1.112000000000000028e+02,1.678000000000000114e+02,2.210000000000000142e+01,9.139000000000000909e+02,6.512000000000000455e+02,2.800000000000000000e+01
2.750000000000000000e+02,1.800000000000000284e+02,1.200000000000000000e+02,1.620000000000000000e+02,1.039999999999999858e+01,8.300000000000000000e+02,7.650000000000000000e+02,2.800000000000000000e+01
1.780000000000000000e+02,1.298000000000000114e+02,1.185999999999999943e+02,1.799000000000000057e+02,3.600000000000000089e+00,1.007299999999999955e+03,7.467999999999999545e+02,1.000000000000000000e+02
2.771999999999999886e+02,9.779999999999999716e+01,2.450000000000000000e+01,1.606999999999999886e+02,1.119999999999999929e+01,1.061700000000000045e+03,7.825000000000000000e+02,1.000000000000000000e+02
