2.658110365589996693e+00,3.606340760316023797e+00
4.167820447883523016e+00,2.007416417369189077e+00
1.499144024160103061e+00,4.882547485917683616e+00
3.514557829649079590e+00,1.364724922345830427e+00
2.205673953764256900e+00,3.459856754877847163e+00
3.718971768873563510e-01,2.234017981650177287e+00
8.784987684723641888e-01,1.496742565844314754e+00
1.679034990264623106e+00,8.818474569021229614e-01
1.865129945339267348e+00,6.158310688838861680e-01
4.532348805308161310e+00,4.037405664014399598e+00
3.152193544027848571e+00,2.471875162237152423e+00
6.770590784180092747e-01,4.221582404156231760e+00
1.134834141373009198e+00,4.652706001257691959e+00
3.770356315760635901e+00,2.406684102243154266e-01
3.420970984290553574e+00,1.134091715626052821e+00
4.456463991910156963e+00,1.640482857641551551e+00
1.040497973246885977e+00,2.264601300132015549e+00
2.957903089001972408e+00,3.880552516698907883e+00
3.949452760237939231e+00,2.954309359335459018e+00
5.000000000000000000e+00,0.000000000000000000e+00
4.896899709762858599e+00,2.780380239811010235e+00
0.000000000000000000e+00,3.246936061904597270e+00
2.141283912749841534e+00,5.000000000000000888e+00
2.348730321714265490e-01,5.180486479636495778e-01
2.491374740182151992e+00,4.350221120639668371e+00
4.031228718177367831e+00,4.999999998792288736e+00
3.735695271791510841e+00,4.210388727092303718e+00
4.999999999860329503e+00,4.064427551706818242e+00
1.328555067653173216e+00,6.694644838489693939e-11
2.442264209259935814e+00,2.675568991213527426e+00
1.687031726625800365e+00,4.077011020648983575e+00
4.999999999743639734e+00,2.174350106254404835e+00
1.781149394641801109e-09,1.427862464902403428e+00
3.050270173598390144e+00,4.999999999440539966e+00
1.875918447656659493e+00,4.409084699225540582e+00
2.797433440882311384e+00,3.996067974093926889e+00
3.237583154623422388e+00,2.067324033585836052e+00
3.028236801632870012e+00,7.425677098785155028e-01
3.175826575198377633e+00,8.273041861316166035e-01
3.183447774714740497e+00,4.932031617203004537e+00
9.313237806019281084e-01,2.844554823063317528e+00
4.999891839736546828e+00,1.319926016574150651e+00
3.449639371631042728e+00,4.569860577934629298e+00
3.419718851669725890e+00,4.585933115430870899e+00
2.845067981901508780e+00,2.321679578411298017e+00
4.997615887349091679e+00,4.375829983803961043e-01
2.310277116449876988e-03,1.396954974699382568e-02
4.494284006139353416e+00,3.263696583087847714e+00
4.123977382295708871e+00,4.852769637342481346e+00
3.335183909493555365e+00,1.999607356589793161e+00
3.518365133593460037e+00,3.188376774547403869e+00
3.362703324950711004e+00,1.992384222701575558e+00
4.110840410884884832e+00,4.891298438889691624e+00
3.356752078714875687e+00,1.954002027237667027e+00
