3.162720364243732707e+00,-2.621350440332525178e+00
-3.392677372613939202e+00,2.543941320010526308e+00
5.000000000000001776e+00,-5.000000000000000000e+00
6.865577901376362924e-01,-1.208889333385314568e+00
2.622121112063798609e+00,-3.868235495678438607e+00
7.443149354222144964e-01,-1.794556943683947470e+00
3.402554512809049303e+00,-2.978153929850458681e+00
2.129899680039769372e+00,1.410257151291097744e+00
-5.000000000000000000e+00,-4.144331919073707127e-01
1.345472226272338423e+00,3.097870864289389292e+00
4.680060148271419251e+00,2.140807236817557691e+00
-2.553406316497112361e+00,4.073265114451223745e+00
3.581858381287883475e-02,4.636867640375608168e-01
-3.841542062037726968e+00,4.589174618654510596e+00
4.243366787539724072e+00,7.859549445805635859e-01
-1.746709647257257858e+00,-4.151108009222441275e+00
-4.310764760024136777e+00,5.000000000000000000e+00
-4.368495347639772541e-01,-2.430230823453070066e+00
-1.009425246588075975e+00,3.626524906365405698e+00
-1.949264559295712962e+00,-2.658624542935827950e-01
-4.536793867858378349e+00,3.378763070476271224e+00
-4.031114254349490444e+00,-3.168985313025087347e+00
3.343069548291742521e+00,2.903265045501441044e+00
1.933860907789775041e+00,-2.134654479655120340e+00
4.999999999732647638e+00,4.750134334506757483e+00
-3.931830938094119432e+00,2.058328536443045920e-01
6.653620430163851296e-01,4.999999999616720814e+00
-2.402942897663971955e+00,2.151703135356175522e+00
-4.999999995592886215e+00,-4.999999996767839683e+00
2.958790125636646451e+00,-2.466692697006092061e-01
4.999999977910363214e+00,-3.553149148144716829e+00
2.186484006384130652e+00,2.181359979565073992e+00
-2.370076832909364661e+00,2.735581752048499737e+00
-3.375667029909681816e+00,-1.931661525321044071e+00
3.511711633314376968e+00,1.033568229594137300e+00
-4.999999997249338968e+00,-3.615238147454333806e+00
-3.499520019420660599e+00,-4.087606456961630386e+00
