7.244080546365600171e+00,3.567974339501211567e+00
-2.589016058920908581e+00,1.131591198001578924e+01
1.000000000000000533e+01,0.000000000000000000e+00
3.529836685206454661e+00,5.686665999922028369e+00
6.433181668095699024e+00,1.697646756482341868e+00
3.616472403133322189e+00,4.808164584474078573e+00
7.603831769213574177e+00,3.032769105224311534e+00
5.694849520059654502e+00,9.615385726936647615e+00
-5.000000000000000000e+00,6.878350212138943931e+00
4.518208339408507968e+00,1.214680629643408416e+01
9.520090222407128877e+00,1.071121085522633720e+01
-1.330109474745668763e+00,1.360989767167683695e+01
2.553727875719318696e+00,8.195530146056341891e+00
-3.262313093056590674e+00,1.438376192798176767e+01
8.865050181309587884e+00,8.678932416870845046e+00
-1.200644708858866760e-01,1.273337986166337421e+00
-3.966147140036204721e+00,1.500000000000000000e+01
1.844725697854034507e+00,3.854653764820394901e+00
9.858621301178863705e-01,1.293978735954810944e+01
-4.238968389435693318e-01,7.101206318559626141e+00
-4.999999999422051644e+00,1.106814222568409356e+01
-4.096856285564745015e+00,1.296736405534724490e+01
-3.056546104270032593e+00,3.626842750239919422e+00
8.198008367178372779e+00,1.499999999787481997e+01
2.882349521774711043e+00,1.248259194068876710e+01
-2.381745997375892543e-01,1.029217612344021759e+01
-4.999999996334135055e+00,3.317429664306814630e-11
-3.613834071763477596e+00,7.835294665228580868e+00
9.999999998817445501e+00,1.499999999995962519e+01
7.665731058232791995e+00,1.186655248984352440e+01
1.586850940699768842e-01,1.499996202676457102e+01
